scope,model_name,seed,fold_id,test_subject,true_class,pred_class,count
fold,controlled_shared_1d_identity,123,4,4,0,4,1
fold,controlled_shared_1d_identity,123,4,4,1,0,12
fold,controlled_shared_1d_identity,123,4,4,1,1,2
fold,controlled_shared_1d_identity,123,4,4,1,2,0
fold,controlled_shared_1d_identity,123,4,4,1,3,6
fold,controlled_shared_1d_identity,123,4,4,1,4,0
fold,controlled_shared_1d_identity,123,4,4,2,0,1
fold,controlled_shared_1d_identity,123,4,4,2,1,0
fold,controlled_shared_1d_identity,123,4,4,2,2,6
fold,controlled_shared_1d_identity,123,4,4,2,3,13
fold,controlled_shared_1d_identity,123,4,4,2,4,0
fold,controlled_shared_1d_identity,123,4,4,3,0,6
fold,controlled_shared_1d_identity,123,4,4,3,1,0
fold,controlled_shared_1d_identity,123,4,4,3,2,1
fold,controlled_shared_1d_identity,123,4,4,3,3,12
fold,controlled_shared_1d_identity,123,4,4,3,4,1
fold,controlled_shared_1d_identity,123,4,4,4,0,0
fold,controlled_shared_1d_identity,123,4,4,4,1,0
fold,controlled_shared_1d_identity,123,4,4,4,2,0
fold,controlled_shared_1d_identity,123,4,4,4,3,0
fold,controlled_shared_1d_identity,123,4,4,4,4,20
fold,controlled_shared_1d_residual,123,4,4,0,0,20
fold,controlled_shared_1d_residual,123,4,4,0,1,0
fold,controlled_shared_1d_residual,123,4,4,0,2,0
fold,controlled_shared_1d_residual,123,4,4,0,3,0
fold,controlled_shared_1d_residual,123,4,4,0,4,0
fold,controlled_shared_1d_residual,123,4,4,1,0,0
fold,controlled_shared_1d_residual,123,4,4,1,1,20
fold,controlled_shared_1d_residual,123,4,4,1,2,0
fold,controlled_shared_1d_residual,123,4,4,1,3,0
fold,controlled_shared_1d_residual,123,4,4,1,4,0
fold,controlled_shared_1d_residual,123,4,4,2,0,2
fold,controlled_shared_1d_residual,123,4,4,2,1,0
fold,controlled_shared_1d_residual,123,4,4,2,2,18
fold,controlled_shared_1d_residual,123,4,4,2,3,0
fold,controlled_shared_1d_residual,123,4,4,2,4,0
fold,controlled_shared_1d_residual,123,4,4,3,0,0
fold,controlled_shared_1d_residual,123,4,4,3,1,0
fold,controlled_shared_1d_residual,123,4,4,3,2,4
fold,controlled_shared_1d_residual,123,4,4,3,3,16
fold,controlled_shared_1d_residual,123,4,4,3,4,0
fold,controlled_shared_1d_residual,123,4,4,4,0,0
fold,controlled_shared_1d_residual,123,4,4,4,1,0
fold,controlled_shared_1d_residual,123,4,4,4,2,0
fold,controlled_shared_1d_residual,123,4,4,4,3,0
fold,controlled_shared_1d_residual,123,4,4,4,4,20
fold,controlled_shared_1d_residual_identity,123,4,4,0,0,19
fold,controlled_shared_1d_residual_identity,123,4,4,0,1,0
fold,controlled_shared_1d_residual_identity,123,4,4,0,2,0
fold,controlled_shared_1d_residual_identity,123,4,4,0,3,1
fold,controlled_shared_1d_residual_identity,123,4,4,0,4,0
fold,controlled_shared_1d_residual_identity,123,4,4,1,0,0
fold,controlled_shared_1d_residual_identity,123,4,4,1,1,20
fold,controlled_shared_1d_residual_identity,123,4,4,1,2,0
fold,controlled_shared_1d_residual_identity,123,4,4,1,3,0
fold,controlled_shared_1d_residual_identity,123,4,4,1,4,0
fold,controlled_shared_1d_residual_identity,123,4,4,2,0,3
fold,controlled_shared_1d_residual_identity,123,4,4,2,1,0
fold,controlled_shared_1d_residual_identity,123,4,4,2,2,17
fold,controlled_shared_1d_residual_identity,123,4,4,2,3,0
fold,controlled_shared_1d_residual_identity,123,4,4,2,4,0
fold,controlled_shared_1d_residual_identity,123,4,4,3,0,0
fold,controlled_shared_1d_residual_identity,123,4,4,3,1,0
fold,controlled_shared_1d_residual_identity,123,4,4,3,2,1
fold,controlled_shared_1d_residual_identity,123,4,4,3,3,19
fold,controlled_shared_1d_residual_identity,123,4,4,3,4,0
fold,controlled_shared_1d_residual_identity,123,4,4,4,0,0
fold,controlled_shared_1d_residual_identity,123,4,4,4,1,0
fold,controlled_shared_1d_residual_identity,123,4,4,4,2,0
fold,controlled_shared_1d_residual_identity,123,4,4,4,3,0
fold,controlled_shared_1d_residual_identity,123,4,4,4,4,20
fold,controlled_2d_cnn,123,4,4,0,0,18
fold,controlled_2d_cnn,123,4,4,0,1,0
fold,controlled_2d_cnn,123,4,4,0,2,1
fold,controlled_2d_cnn,123,4,4,0,3,0
fold,controlled_2d_cnn,123,4,4,0,4,1
fold,controlled_2d_cnn,123,4,4,1,0,8
fold,controlled_2d_cnn,123,4,4,1,1,5
fold,controlled_2d_cnn,123,4,4,1,2,6
fold,controlled_2d_cnn,123,4,4,1,3,1
fold,controlled_2d_cnn,123,4,4,1,4,0
fold,controlled_2d_cnn,123,4,4,2,0,2
fold,controlled_2d_cnn,123,4,4,2,1,0
fold,controlled_2d_cnn,123,4,4,2,2,18
fold,controlled_2d_cnn,123,4,4,2,3,0
fold,controlled_2d_cnn,123,4,4,2,4,0
fold,controlled_2d_cnn,123,4,4,3,0,1
fold,controlled_2d_cnn,123,4,4,3,1,0
fold,controlled_2d_cnn,123,4,4,3,2,1
fold,controlled_2d_cnn,123,4,4,3,3,18
fold,controlled_2d_cnn,123,4,4,3,4,0
fold,controlled_2d_cnn,123,4,4,4,0,0
fold,controlled_2d_cnn,123,4,4,4,1,0
fold,controlled_2d_cnn,123,4,4,4,2,0
fold,controlled_2d_cnn,123,4,4,4,3,0
fold,controlled_2d_cnn,123,4,4,4,4,20
fold,feature_random_forest_v1,123,4,4,0,0,13
fold,feature_random_forest_v1,123,4,4,0,1,0
fold,feature_random_forest_v1,123,4,4,0,2,2
fold,feature_random_forest_v1,123,4,4,0,3,5
fold,feature_random_forest_v1,123,4,4,0,4,0
fold,feature_random_forest_v1,123,4,4,1,0,0
fold,feature_random_forest_v1,123,4,4,1,1,20
fold,feature_random_forest_v1,123,4,4,1,2,0
fold,feature_random_forest_v1,123,4,4,1,3,0
fold,feature_random_forest_v1,123,4,4,1,4,0
fold,feature_random_forest_v1,123,4,4,2,0,0
fold,feature_random_forest_v1,123,4,4,2,1,0
fold,feature_random_forest_v1,123,4,4,2,2,20
fold,feature_random_forest_v1,123,4,4,2,3,0
fold,feature_random_forest_v1,123,4,4,2,4,0
fold,feature_random_forest_v1,123,4,4,3,0,0
fold,feature_random_forest_v1,123,4,4,3,1,0
fold,feature_random_forest_v1,123,4,4,3,2,0
fold,feature_random_forest_v1,123,4,4,3,3,20
fold,feature_random_forest_v1,123,4,4,3,4,0
fold,feature_random_forest_v1,123,4,4,4,0,0
fold,feature_random_forest_v1,123,4,4,4,1,0
fold,feature_random_forest_v1,123,4,4,4,2,0
fold,feature_random_forest_v1,123,4,4,4,3,0
fold,feature_random_forest_v1,123,4,4,4,4,20
fold,feature_linear_svm_v1,123,4,4,0,0,14
fold,feature_linear_svm_v1,123,4,4,0,1,0
fold,feature_linear_svm_v1,123,4,4,0,2,5
fold,feature_linear_svm_v1,123,4,4,0,3,1
fold,feature_linear_svm_v1,123,4,4,0,4,0
fold,feature_linear_svm_v1,123,4,4,1,0,0
fold,feature_linear_svm_v1,123,4,4,1,1,20
fold,feature_linear_svm_v1,123,4,4,1,2,0
fold,feature_linear_svm_v1,123,4,4,1,3,0
fold,feature_linear_svm_v1,123,4,4,1,4,0
fold,feature_linear_svm_v1,123,4,4,2,0,0
fold,feature_linear_svm_v1,123,4,4,2,1,0
fold,feature_linear_svm_v1,123,4,4,2,2,20
fold,feature_linear_svm_v1,123,4,4,2,3,0
fold,feature_linear_svm_v1,123,4,4,2,4,0
fold,feature_linear_svm_v1,123,4,4,3,0,0
fold,feature_linear_svm_v1,123,4,4,3,1,0
fold,feature_linear_svm_v1,123,4,4,3,2,0
fold,feature_linear_svm_v1,123,4,4,3,3,20
fold,feature_linear_svm_v1,123,4,4,3,4,0
fold,feature_linear_svm_v1,123,4,4,4,0,0
fold,feature_linear_svm_v1,123,4,4,4,1,0
fold,feature_linear_svm_v1,123,4,4,4,2,0
fold,feature_linear_svm_v1,123,4,4,4,3,0
fold,feature_linear_svm_v1,123,4,4,4,4,20
fold,rescnn_bigru_attention_lite_v1,123,4,4,0,0,9
fold,rescnn_bigru_attention_lite_v1,123,4,4,0,1,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,0,2,11
fold,rescnn_bigru_attention_lite_v1,123,4,4,0,3,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,0,4,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,1,0,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,1,1,20
fold,rescnn_bigru_attention_lite_v1,123,4,4,1,2,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,1,3,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,1,4,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,2,0,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,2,1,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,2,2,20
fold,rescnn_bigru_attention_lite_v1,123,4,4,2,3,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,2,4,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,3,0,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,3,1,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,3,2,14
fold,rescnn_bigru_attention_lite_v1,123,4,4,3,3,6
fold,rescnn_bigru_attention_lite_v1,123,4,4,3,4,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,4,0,1
fold,rescnn_bigru_attention_lite_v1,123,4,4,4,1,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,4,2,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,4,3,0
fold,rescnn_bigru_attention_lite_v1,123,4,4,4,4,19
fold,lee_style_cnn_lstm_2d_v1,123,4,4,0,0,9
fold,lee_style_cnn_lstm_2d_v1,123,4,4,0,1,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,0,2,11
fold,lee_style_cnn_lstm_2d_v1,123,4,4,0,3,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,0,4,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,1,0,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,1,1,20
fold,lee_style_cnn_lstm_2d_v1,123,4,4,1,2,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,1,3,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,1,4,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,2,0,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,2,1,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,2,2,20
fold,lee_style_cnn_lstm_2d_v1,123,4,4,2,3,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,2,4,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,3,0,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,3,1,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,3,2,3
fold,lee_style_cnn_lstm_2d_v1,123,4,4,3,3,17
fold,lee_style_cnn_lstm_2d_v1,123,4,4,3,4,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,4,0,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,4,1,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,4,2,0
fold,lee_style_cnn_lstm_2d_v1,123,4,4,4,3,3
fold,lee_style_cnn_lstm_2d_v1,123,4,4,4,4,17
fold,controlled_flatten_mlp,123,5,5,0,0,20
fold,controlled_flatten_mlp,123,5,5,0,1,0
fold,controlled_flatten_mlp,123,5,5,0,2,0
fold,controlled_flatten_mlp,123,5,5,0,3,0
fold,controlled_flatten_mlp,123,5,5,0,4,0
fold,controlled_flatten_mlp,123,5,5,1,0,1
fold,controlled_flatten_mlp,123,5,5,1,1,19
fold,controlled_flatten_mlp,123,5,5,1,2,0
fold,controlled_flatten_mlp,123,5,5,1,3,0
fold,controlled_flatten_mlp,123,5,5,1,4,0
fold,controlled_flatten_mlp,123,5,5,2,0,5
fold,controlled_flatten_mlp,123,5,5,2,1,0
fold,controlled_flatten_mlp,123,5,5,2,2,15
fold,controlled_flatten_mlp,123,5,5,2,3,0
fold,controlled_flatten_mlp,123,5,5,2,4,0
fold,controlled_flatten_mlp,123,5,5,3,0,2
fold,controlled_flatten_mlp,123,5,5,3,1,0
fold,controlled_flatten_mlp,123,5,5,3,2,0
fold,controlled_flatten_mlp,123,5,5,3,3,16
fold,controlled_flatten_mlp,123,5,5,3,4,2
fold,controlled_flatten_mlp,123,5,5,4,0,6
fold,controlled_flatten_mlp,123,5,5,4,1,0
fold,controlled_flatten_mlp,123,5,5,4,2,0
fold,controlled_flatten_mlp,123,5,5,4,3,0
fold,controlled_flatten_mlp,123,5,5,4,4,14
fold,controlled_stats_mlp,123,5,5,0,0,18
fold,controlled_stats_mlp,123,5,5,0,1,2
fold,controlled_stats_mlp,123,5,5,0,2,0
fold,controlled_stats_mlp,123,5,5,0,3,0
fold,controlled_stats_mlp,123,5,5,0,4,0
fold,controlled_stats_mlp,123,5,5,1,0,1
fold,controlled_stats_mlp,123,5,5,1,1,19
fold,controlled_stats_mlp,123,5,5,1,2,0
fold,controlled_stats_mlp,123,5,5,1,3,0
fold,controlled_stats_mlp,123,5,5,1,4,0
fold,controlled_stats_mlp,123,5,5,2,0,10
fold,controlled_stats_mlp,123,5,5,2,1,0
fold,controlled_stats_mlp,123,5,5,2,2,8
fold,controlled_stats_mlp,123,5,5,2,3,2
fold,controlled_stats_mlp,123,5,5,2,4,0
fold,controlled_stats_mlp,123,5,5,3,0,0
fold,controlled_stats_mlp,123,5,5,3,1,2
fold,controlled_stats_mlp,123,5,5,3,2,0
fold,controlled_stats_mlp,123,5,5,3,3,18
fold,controlled_stats_mlp,123,5,5,3,4,0
fold,controlled_stats_mlp,123,5,5,4,0,0
fold,controlled_stats_mlp,123,5,5,4,1,0
fold,controlled_stats_mlp,123,5,5,4,2,0
fold,controlled_stats_mlp,123,5,5,4,3,0
fold,controlled_stats_mlp,123,5,5,4,4,20
fold,controlled_all_channel_1d_cnn,123,5,5,0,0,0
fold,controlled_all_channel_1d_cnn,123,5,5,0,1,0
fold,controlled_all_channel_1d_cnn,123,5,5,0,2,2
fold,controlled_all_channel_1d_cnn,123,5,5,0,3,18
fold,controlled_all_channel_1d_cnn,123,5,5,0,4,0
fold,controlled_all_channel_1d_cnn,123,5,5,1,0,3
fold,controlled_all_channel_1d_cnn,123,5,5,1,1,16
fold,controlled_all_channel_1d_cnn,123,5,5,1,2,0
fold,controlled_all_channel_1d_cnn,123,5,5,1,3,1
fold,controlled_all_channel_1d_cnn,123,5,5,1,4,0
fold,controlled_all_channel_1d_cnn,123,5,5,2,0,0
fold,controlled_all_channel_1d_cnn,123,5,5,2,1,0
fold,controlled_all_channel_1d_cnn,123,5,5,2,2,20
fold,controlled_all_channel_1d_cnn,123,5,5,2,3,0
fold,controlled_all_channel_1d_cnn,123,5,5,2,4,0
fold,controlled_all_channel_1d_cnn,123,5,5,3,0,0
fold,controlled_all_channel_1d_cnn,123,5,5,3,1,0
fold,controlled_all_channel_1d_cnn,123,5,5,3,2,0
fold,controlled_all_channel_1d_cnn,123,5,5,3,3,20
fold,controlled_all_channel_1d_cnn,123,5,5,3,4,0
fold,controlled_all_channel_1d_cnn,123,5,5,4,0,0
fold,controlled_all_channel_1d_cnn,123,5,5,4,1,0
fold,controlled_all_channel_1d_cnn,123,5,5,4,2,0
fold,controlled_all_channel_1d_cnn,123,5,5,4,3,3
fold,controlled_all_channel_1d_cnn,123,5,5,4,4,17
fold,controlled_all_channel_1d_cnn_small,123,5,5,0,0,1
fold,controlled_all_channel_1d_cnn_small,123,5,5,0,1,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,0,2,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,0,3,18
fold,controlled_all_channel_1d_cnn_small,123,5,5,0,4,1
fold,controlled_all_channel_1d_cnn_small,123,5,5,1,0,9
fold,controlled_all_channel_1d_cnn_small,123,5,5,1,1,10
fold,controlled_all_channel_1d_cnn_small,123,5,5,1,2,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,1,3,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,1,4,1
fold,controlled_all_channel_1d_cnn_small,123,5,5,2,0,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,2,1,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,2,2,20
fold,controlled_all_channel_1d_cnn_small,123,5,5,2,3,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,2,4,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,3,0,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,3,1,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,3,2,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,3,3,20
fold,controlled_all_channel_1d_cnn_small,123,5,5,3,4,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,4,0,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,4,1,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,4,2,0
fold,controlled_all_channel_1d_cnn_small,123,5,5,4,3,1
fold,controlled_all_channel_1d_cnn_small,123,5,5,4,4,19
fold,controlled_shared_1d,123,5,5,0,0,1
fold,controlled_shared_1d,123,5,5,0,1,19
fold,controlled_shared_1d,123,5,5,0,2,0
fold,controlled_shared_1d,123,5,5,0,3,0
fold,controlled_shared_1d,123,5,5,0,4,0
fold,controlled_shared_1d,123,5,5,1,0,0
fold,controlled_shared_1d,123,5,5,1,1,20
fold,controlled_shared_1d,123,5,5,1,2,0
fold,controlled_shared_1d,123,5,5,1,3,0
fold,controlled_shared_1d,123,5,5,1,4,0
fold,controlled_shared_1d,123,5,5,2,0,0
fold,controlled_shared_1d,123,5,5,2,1,15
fold,controlled_shared_1d,123,5,5,2,2,5
fold,controlled_shared_1d,123,5,5,2,3,0
fold,controlled_shared_1d,123,5,5,2,4,0
fold,controlled_shared_1d,123,5,5,3,0,0
fold,controlled_shared_1d,123,5,5,3,1,20
fold,controlled_shared_1d,123,5,5,3,2,0
fold,controlled_shared_1d,123,5,5,3,3,0
fold,controlled_shared_1d,123,5,5,3,4,0
fold,controlled_shared_1d,123,5,5,4,0,4
fold,controlled_shared_1d,123,5,5,4,1,15
fold,controlled_shared_1d,123,5,5,4,2,0
fold,controlled_shared_1d,123,5,5,4,3,1
fold,controlled_shared_1d,123,5,5,4,4,0
fold,controlled_shared_1d_identity,123,5,5,0,0,0
fold,controlled_shared_1d_identity,123,5,5,0,1,20
fold,controlled_shared_1d_identity,123,5,5,0,2,0
fold,controlled_shared_1d_identity,123,5,5,0,3,0
fold,controlled_shared_1d_identity,123,5,5,0,4,0
fold,controlled_shared_1d_identity,123,5,5,1,0,0
fold,controlled_shared_1d_identity,123,5,5,1,1,20
fold,controlled_shared_1d_identity,123,5,5,1,2,0
fold,controlled_shared_1d_identity,123,5,5,1,3,0
fold,controlled_shared_1d_identity,123,5,5,1,4,0
fold,controlled_shared_1d_identity,123,5,5,2,0,0
fold,controlled_shared_1d_identity,123,5,5,2,1,6
fold,controlled_shared_1d_identity,123,5,5,2,2,14
fold,controlled_shared_1d_identity,123,5,5,2,3,0
fold,controlled_shared_1d_identity,123,5,5,2,4,0
fold,controlled_shared_1d_identity,123,5,5,3,0,0
fold,controlled_shared_1d_identity,123,5,5,3,1,20
fold,controlled_shared_1d_identity,123,5,5,3,2,0
fold,controlled_shared_1d_identity,123,5,5,3,3,0
fold,controlled_shared_1d_identity,123,5,5,3,4,0
fold,controlled_shared_1d_identity,123,5,5,4,0,16
fold,controlled_shared_1d_identity,123,5,5,4,1,2
fold,controlled_shared_1d_identity,123,5,5,4,2,0
fold,controlled_shared_1d_identity,123,5,5,4,3,0
fold,controlled_shared_1d_identity,123,5,5,4,4,2
fold,controlled_shared_1d_residual,123,5,5,0,0,0
fold,controlled_shared_1d_residual,123,5,5,0,1,20
fold,controlled_shared_1d_residual,123,5,5,0,2,0
fold,controlled_shared_1d_residual,123,5,5,0,3,0
fold,controlled_shared_1d_residual,123,5,5,0,4,0
fold,controlled_shared_1d_residual,123,5,5,1,0,0
fold,controlled_shared_1d_residual,123,5,5,1,1,20
fold,controlled_shared_1d_residual,123,5,5,1,2,0
fold,controlled_shared_1d_residual,123,5,5,1,3,0
fold,controlled_shared_1d_residual,123,5,5,1,4,0
fold,controlled_shared_1d_residual,123,5,5,2,0,7
fold,controlled_shared_1d_residual,123,5,5,2,1,2
fold,controlled_shared_1d_residual,123,5,5,2,2,10
fold,controlled_shared_1d_residual,123,5,5,2,3,1
fold,controlled_shared_1d_residual,123,5,5,2,4,0
fold,controlled_shared_1d_residual,123,5,5,3,0,0
fold,controlled_shared_1d_residual,123,5,5,3,1,7
fold,controlled_shared_1d_residual,123,5,5,3,2,0
fold,controlled_shared_1d_residual,123,5,5,3,3,13
fold,controlled_shared_1d_residual,123,5,5,3,4,0
fold,controlled_shared_1d_residual,123,5,5,4,0,0
fold,controlled_shared_1d_residual,123,5,5,4,1,2
fold,controlled_shared_1d_residual,123,5,5,4,2,0
fold,controlled_shared_1d_residual,123,5,5,4,3,0
fold,controlled_shared_1d_residual,123,5,5,4,4,18
fold,controlled_shared_1d_residual_identity,123,5,5,0,0,0
fold,controlled_shared_1d_residual_identity,123,5,5,0,1,20
fold,controlled_shared_1d_residual_identity,123,5,5,0,2,0
fold,controlled_shared_1d_residual_identity,123,5,5,0,3,0
fold,controlled_shared_1d_residual_identity,123,5,5,0,4,0
fold,controlled_shared_1d_residual_identity,123,5,5,1,0,0
fold,controlled_shared_1d_residual_identity,123,5,5,1,1,20
fold,controlled_shared_1d_residual_identity,123,5,5,1,2,0
fold,controlled_shared_1d_residual_identity,123,5,5,1,3,0
fold,controlled_shared_1d_residual_identity,123,5,5,1,4,0
fold,controlled_shared_1d_residual_identity,123,5,5,2,0,0
fold,controlled_shared_1d_residual_identity,123,5,5,2,1,11
fold,controlled_shared_1d_residual_identity,123,5,5,2,2,6
fold,controlled_shared_1d_residual_identity,123,5,5,2,3,3
fold,controlled_shared_1d_residual_identity,123,5,5,2,4,0
fold,controlled_shared_1d_residual_identity,123,5,5,3,0,0
fold,controlled_shared_1d_residual_identity,123,5,5,3,1,4
fold,controlled_shared_1d_residual_identity,123,5,5,3,2,0
fold,controlled_shared_1d_residual_identity,123,5,5,3,3,16
fold,controlled_shared_1d_residual_identity,123,5,5,3,4,0
fold,controlled_shared_1d_residual_identity,123,5,5,4,0,0
fold,controlled_shared_1d_residual_identity,123,5,5,4,1,5
fold,controlled_shared_1d_residual_identity,123,5,5,4,2,0
fold,controlled_shared_1d_residual_identity,123,5,5,4,3,0
fold,controlled_shared_1d_residual_identity,123,5,5,4,4,15
fold,controlled_2d_cnn,123,5,5,0,0,0
fold,controlled_2d_cnn,123,5,5,0,1,5
fold,controlled_2d_cnn,123,5,5,0,2,0
fold,controlled_2d_cnn,123,5,5,0,3,15
fold,controlled_2d_cnn,123,5,5,0,4,0
fold,controlled_2d_cnn,123,5,5,1,0,0
fold,controlled_2d_cnn,123,5,5,1,1,18
fold,controlled_2d_cnn,123,5,5,1,2,0
fold,controlled_2d_cnn,123,5,5,1,3,2
fold,controlled_2d_cnn,123,5,5,1,4,0
fold,controlled_2d_cnn,123,5,5,2,0,0
fold,controlled_2d_cnn,123,5,5,2,1,19
fold,controlled_2d_cnn,123,5,5,2,2,0
fold,controlled_2d_cnn,123,5,5,2,3,1
fold,controlled_2d_cnn,123,5,5,2,4,0
fold,controlled_2d_cnn,123,5,5,3,0,0
fold,controlled_2d_cnn,123,5,5,3,1,1
fold,controlled_2d_cnn,123,5,5,3,2,0
fold,controlled_2d_cnn,123,5,5,3,3,19
fold,controlled_2d_cnn,123,5,5,3,4,0
fold,controlled_2d_cnn,123,5,5,4,0,0
fold,controlled_2d_cnn,123,5,5,4,1,0
fold,controlled_2d_cnn,123,5,5,4,2,0
fold,controlled_2d_cnn,123,5,5,4,3,20
fold,controlled_2d_cnn,123,5,5,4,4,0
fold,feature_random_forest_v1,123,5,5,0,0,0
fold,feature_random_forest_v1,123,5,5,0,1,20
fold,feature_random_forest_v1,123,5,5,0,2,0
fold,feature_random_forest_v1,123,5,5,0,3,0
fold,feature_random_forest_v1,123,5,5,0,4,0
fold,feature_random_forest_v1,123,5,5,1,0,0
fold,feature_random_forest_v1,123,5,5,1,1,20
fold,feature_random_forest_v1,123,5,5,1,2,0
fold,feature_random_forest_v1,123,5,5,1,3,0
fold,feature_random_forest_v1,123,5,5,1,4,0
fold,feature_random_forest_v1,123,5,5,2,0,0
fold,feature_random_forest_v1,123,5,5,2,1,6
fold,feature_random_forest_v1,123,5,5,2,2,14
fold,feature_random_forest_v1,123,5,5,2,3,0
fold,feature_random_forest_v1,123,5,5,2,4,0
fold,feature_random_forest_v1,123,5,5,3,0,0
fold,feature_random_forest_v1,123,5,5,3,1,11
fold,feature_random_forest_v1,123,5,5,3,2,0
fold,feature_random_forest_v1,123,5,5,3,3,8
fold,feature_random_forest_v1,123,5,5,3,4,1
fold,feature_random_forest_v1,123,5,5,4,0,0
fold,feature_random_forest_v1,123,5,5,4,1,0
fold,feature_random_forest_v1,123,5,5,4,2,0
fold,feature_random_forest_v1,123,5,5,4,3,0
fold,feature_random_forest_v1,123,5,5,4,4,20
fold,feature_linear_svm_v1,123,5,5,0,0,3
fold,feature_linear_svm_v1,123,5,5,0,1,17
fold,feature_linear_svm_v1,123,5,5,0,2,0
fold,feature_linear_svm_v1,123,5,5,0,3,0
fold,feature_linear_svm_v1,123,5,5,0,4,0
fold,feature_linear_svm_v1,123,5,5,1,0,1
fold,feature_linear_svm_v1,123,5,5,1,1,19
fold,feature_linear_svm_v1,123,5,5,1,2,0
fold,feature_linear_svm_v1,123,5,5,1,3,0
fold,feature_linear_svm_v1,123,5,5,1,4,0
fold,feature_linear_svm_v1,123,5,5,2,0,0
fold,feature_linear_svm_v1,123,5,5,2,1,0
fold,feature_linear_svm_v1,123,5,5,2,2,15
fold,feature_linear_svm_v1,123,5,5,2,3,5
fold,feature_linear_svm_v1,123,5,5,2,4,0
fold,feature_linear_svm_v1,123,5,5,3,0,0
fold,feature_linear_svm_v1,123,5,5,3,1,0
fold,feature_linear_svm_v1,123,5,5,3,2,0
fold,feature_linear_svm_v1,123,5,5,3,3,20
fold,feature_linear_svm_v1,123,5,5,3,4,0
fold,feature_linear_svm_v1,123,5,5,4,0,5
fold,feature_linear_svm_v1,123,5,5,4,1,0
fold,feature_linear_svm_v1,123,5,5,4,2,0
fold,feature_linear_svm_v1,123,5,5,4,3,0
fold,feature_linear_svm_v1,123,5,5,4,4,15
fold,rescnn_bigru_attention_lite_v1,123,5,5,0,0,9
fold,rescnn_bigru_attention_lite_v1,123,5,5,0,1,10
fold,rescnn_bigru_attention_lite_v1,123,5,5,0,2,0
fold,rescnn_bigru_attention_lite_v1,123,5,5,0,3,1
fold,rescnn_bigru_attention_lite_v1,123,5,5,0,4,0
fold,rescnn_bigru_attention_lite_v1,123,5,5,1,0,11
fold,rescnn_bigru_attention_lite_v1,123,5,5,1,1,9
fold,rescnn_bigru_attention_lite_v1,123,5,5,1,2,0
fold,rescnn_bigru_attention_lite_v1,123,5,5,1,3,0
fold,rescnn_bigru_attention_lite_v1,123,5,5,1,4,0
fold,rescnn_bigru_attention_lite_v1,123,5,5,2,0,2
fold,rescnn_bigru_attention_lite_v1,123,5,5,2,1,1
fold,rescnn_bigru_attention_lite_v1,123,5,5,2,2,17
fold,rescnn_bigru_attention_lite_v1,123,5,5,2,3,0
fold,rescnn_bigru_attention_lite_v1,123,5,5,2,4,0
fold,rescnn_bigru_attention_lite_v1,123,5,5,3,0,1
